,Smiles_A,Smiles_B,natoms,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi
235,O=C(CCO1)CC1=O,OC(OCC1)=CC1=O,8.0,-1447.0743204716728,-1447.135810684204,0.06149021253122555,-1439.0951125557704,-1439.0497167892456,-0.04539576652473443,7.979207915902407,8.086093894958367,0.10688597905595998
236,O=C(CCO1)CC1=O,OC(CCO1)=CC1=O,8.0,-1447.1101233804632,-1447.1299166450501,0.01979326458695141,-1441.9124169280185,-1441.2335902519226,-0.6788266760959232,5.197706452444663,5.896326393127538,0.6986199406828746
237,OC(OCC1)=CC1=O,OC(CCO1)=CC1=O,8.0,-1439.0951119282504,-1439.049364906311,-0.045747021939405386,-1441.9124489318988,-1441.2362293739318,-0.6762195579669878,-2.8173370036483902,-2.1868644676208078,0.6304725360275825
238,Oc(cc1)ccc1C(O1)=CC=C(C(O)=C2)C1=CC2=O,Oc(cc1)ccc1C(O1)=CC=C2C1=CC(O)=CC2=O,19.0,-3364.686135529097,-3362.8466784667967,-1.8394570623004256,-3367.4408334443115,-3367.543259994507,0.10242655019555968,-2.754697915214365,-4.69658152771035,-1.9418836124959853
239,Oc(c(C(C=C1)=O)c2C1=O)ccc2O,OC(C=CC1=O)=C(C(C=C2)=O)C1=C2O,14.0,-2346.9445907262284,-2340.5164382400512,-6.428152486177169,-2346.9439751225464,-2340.5347361526487,-6.409238969897615,0.0006156036820357258,-0.018297912597518007,-0.018913516279553733
240,CC(O1)=CC(O)=CC1=O,CC(OC(C1)=O)=CC1=O,9.0,-1608.8404663376734,-1608.6687274475098,-0.1717388901636241,-1608.9211825879597,-1609.6462582397462,0.7250756517864829,-0.0807162502862866,-0.9775307922363936,-0.896814541950107
241,CC(C(Oc1c2cccc1)=O)=C2O,CC(C(c(cccc1)c1O1)=O)C1=O,13.0,-2378.8612661356005,-2372.5196633148194,-6.3416028207811905,-2376.555201496713,-2373.085139190674,-3.470062306038926,2.3060646388876194,-0.565475875854645,-2.8715405147422643
242,CC(CC(O1)=O)=CC1=O,CC(C=C(O)O1)=CC1=O,9.0,-1616.1485432251677,-1616.530671913147,0.38212868797927513,-1608.614123729522,-1608.4866280288695,-0.12749570065238913,7.534419495645807,8.044043884277471,0.5096243886316643
243,CCC(C(C(C)=O)=C(O)O1)=CC1=O,CCC(C(C(C)=O)C(O1)=O)=CC1=O,13.0,-2433.759158740465,-2429.5113271636965,-4.247831576768476,-2427.2717688115213,-2425.424030937195,-1.8477378743264126,6.487389928943685,4.087296226501621,-2.4000937024420637
244,CC(C(c1c2cccc1)=C(O)OC2=O)=O,C/C(/O)=C(\c(cccc1)c1C(O1)=O)/C1=O,15.0,-2636.9727615219695,-2629.1172736816407,-7.855487840328806,-2633.2459588463103,-2629.9076027526858,-3.3383560936244976,3.7268026756592008,-0.7903290710451074,-4.517131746704308
245,CC(C(C(OC(C)=C1)=O)=C1O)=O,CC(C(C(C=C(C)O1)=O)C1=O)=O,12.0,-2145.929736731227,-2147.383554244995,1.453817513768172,-2145.074348173346,-2144.387271057129,-0.6870771162170968,0.8553885578808149,2.9962831878660836,2.1408946299852687
246,CC(C(C(O)=C1C(C)=O)=C(O)OC1=O)=O,CC(C(C(O)=C(C(C)=O)C(O1)=O)C1=O)=O,15.0,-2539.429503050987,-2528.1550220947265,-11.274480956260504,-2509.942919796573,-2508.223668914795,-1.7192508817779526,29.4865832544142,19.931353179931648,-9.555230074482552
247,CC(C(C(O)=C1)=C(C)OC1=O)=O,CC(C1=C(C)OC(O)=CC1=O)=O,12.0,-2152.2664047854637,-2148.4585566101073,-3.807848175356412,-2139.0214182025115,-2139.219518280029,0.19810007751766534,13.244986582952151,9.239038330078074,-4.005948252874077
248,O=C(CC=C1)NC1=O,OC(N1)=CC=CC1=O,8.0,-1404.86897005767,-1404.6901076431275,-0.17886241454243645,-1395.7026899499008,-1396.0303565940858,0.32766664418500113,9.166280107769126,8.659751049041688,-0.5065290587274376
249,OC(N1)=CC=CC1=O,Oc1cccc(O)n1,8.0,-1395.7026899499008,-1396.0303565940858,0.32766664418500113,-1394.8622277422153,-1394.5786635475158,-0.2835641946994656,0.8404622076855048,1.4516930465699716,0.6112308388844667
250,CCOC(C(CC(N1)=O)=CC1=O)=O,CCOC(C(C=C(N1)O)=CC1=O)=O,13.0,-2329.644737407699,-2327.5750636138914,-2.0696737938073966,-2323.556332097011,-2323.4694694747923,-0.08686262221863217,6.088405310687904,4.105594139099139,-1.9828111715887644
251,N#CC(C(N1)=O)=CC=C1O,N#Cc(c(O)n1)ccc1O,10.0,-1597.809788065825,-1597.1116602859497,-0.6981277798752217,-1596.5037926600903,-1596.1550665283203,-0.34872613177003586,1.3059954057346204,0.9565937576294345,-0.3494016481051858
252,CC(C(C(NC(O)=C1)=O)=C1O)=O,CC(C(C(NC(O)=C1)=O)=C1O)=O,12.0,-2053.161816566646,-2046.8055588226318,-6.356257744014101,-2053.162441583272,-2046.8046791152954,-6.357762467976727,-0.000625016626145225,0.0008797073364803509,0.001504723962625576
253,O=C(Cc1c2cccc1)NC2=O,OC(Cc1c2cccc1)=NC2=O,12.0,-2178.6060037264688,-2173.245542404175,-5.360461322293759,-2154.613680358274,-2151.364933708191,-3.2487466500829214,23.992323368194775,21.880608695983938,-2.1117146722108373
254,O=C(CC1)CC1=O,OC(CC1)=CC1=O,7.0,-1343.6626317847513,-1343.7183838920594,0.05575210730808067,-1340.7628446745246,-1340.371889213562,-0.39095546096245926,2.8997871102267254,3.3464946784972653,0.4467075682705399
255,O=C(C1)C=CC1=O,OC(C=C1)=CC1=O,7.0,-1218.0735700441169,-1218.03705991745,-0.03651012666682618,-1199.9409806267545,-1199.2218794059754,-0.7191012207790664,18.132589417362396,18.815180511474637,0.6825910941122402
256,O=C(C1)c(cccc2)c2C1=O,OC(c1c2cccc1)=CC2=O,11.0,-1992.7994320599994,-1992.346044570923,-0.4533874890764764,-1979.4411128985653,-1977.5212165374755,-1.9198963610897408,13.35831916143411,14.824828033447375,1.4665088720132644
257,O=C(C1)COC1=O,OC(CO1)=CC1=O,7.0,-1171.4809388195188,-1171.409052257538,-0.07188656198081844,-1165.0811302830136,-1164.9064315681458,-0.1746987148678727,6.399808536505134,6.502620689392188,0.10281215288705425
258,CN(CC(C1)=O)C1=O,CN(CC(O)=C1)C1=O,8.0,-1515.5101592478309,-1515.5182770080567,0.008117760225786697,-1505.607799097385,-1505.8854816741944,0.27768257680941133,9.90236015044593,9.632795333862305,-0.26956481658362463
259,CC(C(O)=C1O)OC1=O,CC(C(C1O)=O)OC1=O,9.0,-1540.0480135464197,-1538.3933068771362,-1.6547066692835415,-1541.376043297489,-1541.3605597229005,-0.015483574588643023,-1.32802975106938,-2.9672528457642784,-1.6392230946948985
260,O=C(CC1=O)N(c2ccccc2)N1c1ccccc1,OC(N(c1ccccc1)N1c2ccccc2)=CC1=O,19.0,-3497.418222710127,-3493.5103129119875,-3.9079097981393716,-3485.3071360985664,-3481.4291161193846,-3.878019979181772,12.111086611560495,12.081196792602896,-0.029889818957599346
261,OC(N(c1ccccc1)N1c2ccccc2)=C(C(C(N(c2ccccc2)N2c3ccccc3)=O)=C2O)C1=O,O=C(C(C(C(N(c1ccccc1)N1c2ccccc2)=O)C1=O)C1=O)N(c2ccccc2)N1c1ccccc1,38.0,-6875.523110732544,-6856.619847930908,-18.90326280163663,-6881.504180737494,-6866.095351593018,-15.40882914447593,-5.981070004949288,-9.475503662109986,-3.494433657160698
262,OC(CO1)=C(C=O)C1=O,O/C=C(\C(CO1)=O)/C1=O,9.0,-1419.0176603623552,-1419.0987461357117,0.08108577335656264,-1423.8588902281026,-1423.8452950401306,-0.013595187971986888,-4.841229865747437,-4.746548904418887,0.09468096132854953
263,CC(C(C(OC1)=O)=C1O)=O,C/C(/O)=C(/C(CO1)=O)\C1=O,10.0,-1719.6199749647446,-1717.6437053375244,-1.9762696272202902,-1708.7668754557114,-1708.5832475967406,-0.18362785897079448,10.8530995090332,9.060457740783704,-1.7926417682494957
264,CC(C(O)=C1C(C)=O)OC1=O,CC(C(/C1=C(/C)\O)=O)OC1=O,11.0,-1983.8795045045015,-1983.6733618240357,-0.2061426804657458,-2002.5029133086348,-2001.664080619812,-0.8388326888227766,-18.623408804133305,-17.990718795776274,0.6326900083570308
265,CC1OC(O)=C(C(C)=O)C1=O,CC(C(/C1=C(\C)/O)=O)OC1=O,11.0,-1982.0583316351178,-1981.623291847229,-0.43503978788885433,-2003.1632973146554,-2001.3940104675294,-1.769286847126068,-21.1049656795376,-19.770718620300386,1.3342470592372138
266,CCOC(C(C(OC1C)=O)=C1O)=O,CCOC(C1=C(O)OC(C)C1=O)=O,13.0,-2369.215774630046,-2370.2728907775877,1.0571161475418194,-2379.4736236401277,-2374.735294212341,-4.738329427786539,-10.257849010081827,-4.462403434753469,5.795445575328358
267,CCOC(C1=C(O)OC(C)C1=O)=O,CCO/C(/O)=C(\C(C(C)O1)=O)/C1=O,13.0,-2367.8485056339277,-2367.484042579651,-0.3644630542767118,-2359.358359197394,-2362.7934430618284,3.435083864434546,8.490146436533905,4.690599517822648,-3.7995469187112576
268,CC(C(C(NC1)=O)=C1O)=O,C/C(/O)=C(/C(CN1)=O)\C1=O,10.0,-1785.378103939833,-1783.7929466171265,-1.5851573227064364,-1774.8394411206918,-1774.0062024993897,-0.8332386213021437,10.53866281914111,9.786744117736816,-0.7519187014042927
269,C/C(/O)=C(/C(CN1)=O)\C1=O,CC(C(C(CN1)=O)=C1O)=O,10.0,-1774.8402606706088,-1774.0019799041747,-0.8382807664340817,-1785.8594043740159,-1782.960391593933,-2.899012780082785,-11.019143703407053,-8.95841168975835,2.0607320136487033
270,CC(C(C(NC1Cc2ccccc2)=O)=C1O)=O,CC(C(C(C(Cc1ccccc1)N1)=O)=C1O)=O,17.0,-3258.754794703025,-3253.577878326416,-5.176916376608915,-3259.8498394757535,-3254.237306945801,-5.612532529952659,-1.09504477272867,-0.6594286193849257,0.4356161533437444
271,[O-][N+](C(C(OC1)=O)=C1O)=O,[O-]/[N+](/O)=C(/C(CO1)=O)\C1=O,10.0,-1356.3683620769293,-1356.4159916152953,0.047629538365981716,-1347.4354999409074,-1361.6402216033935,14.204721662486008,8.932862136021868,-5.224229988098159,-14.157092124120027
272,[O-][N+](C(C(OC1)=O)=C1O)=O,[O-][N+](C1=C(O)OCC1=O)=O,10.0,-1356.3696058349087,-1356.3233584327697,-0.046247402138988036,-1353.8340622093797,-1352.9578620758057,-0.8762001335740024,2.535543625529044,3.3654963569640586,0.8299527314350144
273,CC(C(C(OC=C1)=O)=C1O)=O,CC(C(C(C=CO1)=O)C1=O)=O,11.0,-1879.3662799086226,-1874.6035514831542,-4.762728425468367,-1859.896188852036,-1859.9849268493651,0.08873799732918997,19.470091056586625,14.618624633789068,-4.851466422797557
274,CC(C(C(OCC1)=O)=C1O)=O,CC(C(C(CCO1)=O)C1=O)=O,11.0,-1997.270936995173,-1994.036666130066,-3.2342708651071916,-1982.8400755412415,-1982.1796187667846,-0.6604567744568612,14.430861453931584,11.857047363281254,-2.5738140906503304
275,CCOC(C1=C(OCC)OCC1=O)=O,CCOC(c1c(OCC)occ1O)=O,14.0,-2636.692394511972,-2635.692206314087,-1.0001881978851088,-2621.572033695435,-2622.119553703308,0.5475200078731177,15.120360816536959,13.572652610778732,-1.5477082057582265
276,CC(C)C(C(/C1=C(\C)/O)=O)NC1=O,CC(C)C(C(O)=C1C(C)=O)NC1=O,13.0,-2622.403997936367,-2616.8689324951174,-5.5350654412495714,-2604.607045571317,-2603.600306739807,-1.0067388315101198,17.796952365049947,13.268625755310495,-4.528326609739452
277,CC(C)C(C(/C1=C(\C)/O)=O)NC1=O,CC(C)C1NC(O)=C(C(C)=O)C1=O,13.0,-2622.4035065829435,-2616.8772017440797,-5.52630483886378,-2600.653646139158,-2600.7766221313477,0.12297599218982214,21.749860443785565,16.100579612731963,-5.649280831053602
278,CC(C(C(N(C1)C(C)=O)=O)=C1O)=O,C/C(/O)=C(/C(CN1C(C)=O)=O)\C1=O,13.0,-2334.876406233053,-2331.7156701049803,-3.1607361280725854,-2315.2749776017877,-2314.119763961792,-1.1552136399955089,19.601428631265208,17.59590614318813,-2.0055224880770766
279,CC(C(C(N(C1)C(C)=O)=O)=C1O)=O,CC(C(C(CN1C(C)=O)=O)=C1O)=O,13.0,-2334.893417854588,-2331.712855041504,-3.180562813083725,-2331.8524799069082,-2330.230900062561,-1.6215798443472522,3.040937947679595,1.4819549789431221,-1.5589829687364727
280,CC(O)=C(C(N(c1ccccc1)N1c2ccccc2)=O)C1=O,CC(C(C(N(c1ccccc1)N1c2ccccc2)=O)=C1O)=O,22.0,-4032.9550083447657,-4026.5239324035642,-6.43107594120147,-4042.9477354787196,-4037.27184475708,-5.675890721639462,-9.99272713395385,-10.747912353515858,-0.7551852195620086
281,CC(C)(C1)CC(O)=C(C=O)C1=O,CC(C)(CC(C1=CO)=O)CC1=O,12.0,-2425.3614821294823,-2424.0854682540894,-1.2760138753928914,-2443.8426118032853,-2438.779923660278,-5.062688143007108,-18.481129673803025,-14.694455406188808,3.7866742676142167
282,OC(CC1)=C(C=O)C1=O,OC=C(C(CC1)=O)C1=O,9.0,-1595.074909954187,-1595.1946020584107,0.11969210422375909,-1597.0700332268277,-1597.9834502563476,0.9134170295199056,-1.9951232726407397,-2.788848197936886,-0.7937249252961465
283,CC(C(C(C=C1)=O)=C1O)=O,CC(O)=C(C(C=C1)=O)C1=O,10.0,-1741.4235887187451,-1740.048619606018,-1.374969112727058,-1752.0455707688411,-1746.6687691955567,-5.3768015732844106,-10.621982050095994,-6.6201495895386415,4.0018324605573525
284,CC(C(C(c1c2cccc1)=O)=C2O)=O,CC(C(C(c1c2cccc1)=O)C2=O)=O,14.0,-2536.9992609171354,-2532.303194068909,-4.696066848226565,-2526.874504673983,-2522.66951902771,-4.204985646273144,10.124756243152206,9.633675041198785,-0.49108120195342053
285,O=C(CC1=O)CC1=O,OC(C(C1)=O)=CC1=O,8.0,-1315.800845701817,-1316.4467526969909,0.6459069951738456,-1325.2603778254872,-1324.9453413619995,-0.315036463487786,-9.459532123670215,-8.498588665008583,0.9609434586616317
286,CCC(C(C(CC1=O)=O)C1=O)=O,CC/C(/O)=C(\C(C=C1O)=O)/C1=O,12.0,-2130.7013164431205,-2129.5087808761596,-1.1925355669609417,-2129.916781298256,-2124.2412692871094,-5.675512011146566,0.7845351448645488,5.267511589050173,4.482976444185624
287,[O-][N+](C(C(c1c2cccc1)=O)C2=O)=O,[O-][N+](C(C(c1c2cccc1)=O)=C2O)=O,14.0,-2171.916239571937,-2170.1178309402467,-1.7984086316901085,-2175.5877935411863,-2175.0383859558106,-0.5494075853757749,-3.671553969249544,-4.9205550155638775,-1.2490010463143335
288,CCOC(C1NC=CC1=O)=O,CCOC(c([nH]cc1)c1O)=O,11.0,-2043.8006015624132,-2044.0311378250121,0.23053626259888915,-2055.003043934418,-2053.77635975647,-1.2266841779483002,-11.202442372004953,-9.745221931457763,1.4572204405471894
289,CC(C1Nc(cccc2)c2C1=O)=O,CC(c([nH]c1c2cccc1)c2O)=O,13.0,-2432.359383233372,-2429.7511353836057,-2.6082478497660304,-2438.0408092354182,-2435.9585262908936,-2.08228294452465,-5.681426002046464,-6.207390907287845,-0.5259649052413806
290,CC(C1OC=CC1=O)=O,CC(c(occ1)c1O)=O,9.0,-1589.7776796485448,-1586.903008529663,-2.874671118881679,-1590.0207954180714,-1589.5556780319214,-0.46511738615004106,-0.24311576952663927,-2.652669502258277,-2.409553732731638
291,CC(C1Oc(cccc2)c2C1=O)=O,CC(c(oc1c2cccc1)c2O)=O,13.0,-2361.6408407550916,-2358.393322906494,-3.247517848597454,-2358.828737324163,-2355.9267994766237,-2.9019378475391022,2.8121034309288007,2.466523429870449,-0.3455800010583516
292,O=C1c(cccc2)c2NC1c1ncccc1,Oc1c(-c2ncccc2)[nH]c2c1cccc2,16.0,-2971.84279603184,-2964.4592471466062,-7.383548885233722,-2971.6837249142695,-2963.179800796509,-8.503924117760562,0.15907111757042003,1.2794463500972597,1.1203752325268397
293,O=C1C=COC1c1nc2ccccc2nc1,Oc1c(-c2nc3ccccc3nc2)occ1,16.0,-2776.3305524210787,-2766.835809082031,-9.494743339047545,-2774.881494103915,-2766.156323135376,-8.725170968538805,1.44905831716369,0.6794859466549497,-0.7695723705087403
294,O=C(C1Oc(cccc2)c2C1=O)c1ccccc1,Oc1c(C(c2ccccc2)=O)oc2c1cccc2,18.0,-3279.7380089056865,-3272.464842956543,-7.2731659491432765,-3274.229009672223,-3268.578999710083,-5.650009962140302,5.508999233463328,3.885843246460354,-1.6231559870029741
295,Oc1cc(O)c(C(C(C(c2ccccc2)=O)O2)=O)c2c1,O/C(/c1ccccc1)=C1/Oc2cc(O)cc(O)c2C1=O,20.0,-3479.49230356617,-3470.380695739746,-9.111607826424006,-3470.3551356774306,-3464.4183912963867,-5.936744381043809,9.137167888739441,5.962304443359244,-3.174863445380197
296,CCOC(C(C1=O)=CNC1C#N)=O,CCOC(c1c[nH]c(C#N)c1O)=O,13.0,-2238.8380590937763,-2238.863088569641,0.02502947586481241,-2247.30897497431,-2245.841279045105,-1.4676959292050924,-8.47091588053354,-6.978190475463634,1.4927254050699048
297,COC(C1=CNCC1=O)=O,COC(c1c[nH]cc1O)=O,10.0,-1768.183618003289,-1767.8860785598754,-0.29753944341359784,-1764.1397129043085,-1764.072019432068,-0.0676934722405349,4.043905098980531,3.814059127807468,-0.22984597117306294
298,CC(C1=COCC1=O)=O,CC(c1cocc1O)=O,9.0,-1591.780554131077,-1589.2069620437621,-2.5735920873148643,-1587.2914941362262,-1587.1276857833861,-0.16380835284007844,4.489059994850777,2.079276260375991,-2.409783734474786
299,Oc1c(C=O)occ1,O/C=C1/OC=CC1=O,8.0,-1306.5893202908583,-1306.2003614959717,-0.3889587948865483,-1298.981209078879,-1295.3164463882447,-3.664762690634234,7.608111211979349,10.883915107727034,3.2758038957476856
300,CCOC(C(c(ccnc1)c1N1)C1=O)=O,CCOC(c(c(ccnc1)c1[nH]1)c1O)=O,15.0,-2704.047921587512,-2702.9048378219604,-1.143083765551637,-2711.053703799321,-2703.7220859375,-7.331617861820632,-7.005782211808764,-0.8172481155397691,6.188534096268995
301,N#CC(c(ccnc1)c1N1)C1=O,N#Cc(c(ccnc1)c1[nH]1)c1O,12.0,-1974.7136944140766,-1974.3308699111938,-0.38282450288284053,-1975.4646317791126,-1974.6655105819702,-0.7991211971423127,-0.7509373650359521,-0.33464067077647996,0.41629669425947213
302,CCOC(C(C(C)=NO1)C1=O)=O,CCOC(c1c(O)onc1C)=O,12.0,-2128.969906249071,-2133.0094882507324,4.039582001661529,-2137.803232608898,-2137.257946861267,-0.5452857476307145,-8.83332635982697,-4.248458610534726,4.584867749292243
303,CC(C(C=NN1C)C1=O)=O,C/C(/O)=C(\C=NN1C)/C1=O,10.0,-1815.8302317904388,-1821.3135201644898,5.4832883740509715,-1812.2002615060244,-1817.9421297683716,5.741868262347225,3.629970284414412,3.3713903961181586,-0.25857988829625356
304,CC(C(C(C)=NO1)C1=O)=O,C/C(/O)=C(/C(C)=NO1)\C1=O,10.0,-1745.7113607366964,-1747.8648192901612,2.153458553464816,-1746.8119089186193,-1747.9191852035522,1.1072762849328228,-1.1005481819229317,-0.05436591339093866,1.046182268531993
305,CCOC(C(C=NN1C)C1=O)=O,CCOC(c(cnn1C)c1O)=O,12.0,-2198.9072721054445,-2205.0437956695555,6.13652356411103,-2212.1757990978117,-2211.0050444641115,-1.1707546337001986,-13.268526992367242,-5.961248794556013,7.307278197811229
306,COC(C(C=NO1)C1=O)=O,COC(c1c(O)onc1)=O,10.0,-1563.3575307518379,-1567.870364364624,4.512833612786153,-1573.7938502401644,-1573.295695449829,-0.4981547903353203,-10.43631948832649,-5.425331085205016,5.010988403121473
307,CCC(C1)=NN(C(C)=O)C1=O,CCc1nn(C(C)=O)c(O)c1,11.0,-2105.9702542015984,-2108.414454597473,2.444200395874759,-2110.901999147075,-2111.1097019348144,0.20770278773943573,-4.9317449454765665,-2.695247337341243,2.2364976081353234
308,C/C(/O)=C/C(c1ccccc1)=O,CC(/C=C(/c1ccccc1)\O)=O,12.0,-2370.261559811258,-2368.4225143661497,-1.8390454451082405,-2387.933014992714,-2385.987454811096,-1.9455601816180206,-17.671455181456167,-17.564940444946387,0.10651473650978005
309,C/C(/O)=C/C(c(cc1)ccc1[N+]([O-])=O)=O,CC(/C=C(/c(cc1)ccc1[N+]([O-])=O)\O)=O,15.0,-2559.2990813747165,-2555.5879916152953,-3.7110897594211565,-2575.8212182536245,-2571.4586157302856,-4.362602523338865,-16.522136878907986,-15.870624114990278,0.6515127639177081
310,C/C(/O)=C/C(c(cc1)ccc1OC)=O,CC(/C=C(/c(cc1)ccc1OC)\O)=O,14.0,-2740.343789615836,-2737.868102142334,-2.4756874735021484,-2758.3548559761475,-2755.3003827209473,-3.0544732552002642,-18.01106636031136,-17.432280578613245,0.5787857816981159
311,CC(CC(/C=C(/C)\O)=O)=O,C/C(/O)=C/C(/C=C(/C)\O)=O,10.0,-2005.8744938234443,-2005.532681602478,-0.34181222096617603,-1996.7184850727833,-1995.104103012085,-1.61438206069829,9.15600875066093,10.428578590393045,1.272569839732114
312,O/C(/c1ccccc1)=C\C(CC(c1ccccc1)=O)=O,O/C(/c1ccccc1)=C\C(/C=C(/c1ccccc1)\O)=O,20.0,-3841.2404377657444,-3832.020640319824,-9.219797445920449,-3831.5338897941047,-3820.9806651306153,-10.553224663489345,9.706547971639793,11.03997518920869,1.3334272175688966
313,CC(CC(CC(C)=O)=O)=O,CC(CC(/C=C(/C)\O)=O)=O,10.0,-2001.0846132131392,-2000.1421869277954,-0.9424262853437995,-2005.8740413766934,-2005.528283065796,-0.34575831089750864,-4.789428163554248,-5.386096138000539,-0.5966679744462908
314,[O-][N+](CC(c1ccccc1)=O)=O,[O-][N+](/C=C(/c1ccccc1)\O)=O,12.0,-2027.7195324980307,-2035.3199238967895,7.600391398758802,-2031.897647361443,-2031.7606280136108,-0.1370193478321653,-4.178114863412247,3.55929588317872,7.737410746590967
315,CCOC(CC(C)=O)=O,CCOC(/C=C(/C)\O)=O,9.0,-1849.7404842467124,-1849.7277152481079,-0.012768998604542503,-1853.7366031869594,-1852.346955871582,-1.3896473153774878,-3.9961189402470154,-2.61924062347407,1.3768783167729453
316,COC(CC(c1ncccc1)=O)=O,COC(/C=C(/c1ncccc1)\O)=O,13.0,-2370.0680512829736,-2369.550299171448,-0.5177521115256241,-2365.441748059603,-2363.5561493225096,-1.88559873709346,4.626303223370542,5.9941498489383775,1.3678466255678359
317,O=C1OCC(CCC2)C1C2=O,OC(CCCC1CO2)=C1C2=O,11.0,-2159.364564576317,-2159.34405519104,-0.020509385277364345,-2156.5497339144076,-2155.816076889038,-0.7336570253696664,2.814830661909582,3.527978302001884,0.713147640092302
318,CC(/C=C/O)=O,CC(CC=O)=O,6.0,-1175.398977121637,-1173.9828999824524,-1.4160771391846083,-1179.6004322134925,-1179.605021598816,0.0045893853234701965,-4.2014550918554505,-5.622121616363529,-1.4206665245080785
319,CC(/C(/c1ccccc1)=C(/C)\O)=O,CC(C(C(C)=O)c1ccccc1)=O,13.0,-2663.980605495974,-2661.8531190261842,-2.127486469789801,-2656.9937143482307,-2655.036266876221,-1.9574474720097896,6.986891147743336,6.816852149963324,-0.1700389977800114
320,CN(C)C(/C(/[N+]([O-])=O)=C(/N(C)C)\O)=O,CN(C)C(C(C(N(C)C)=O)[N+]([O-])=O)=O,14.0,-2511.456176605876,-2519.5606333007813,8.104456694905366,-2527.904732840564,-2531.4831308898924,3.5783980493283707,-16.448556234688112,-11.922497589111117,4.526058645576995
321,CC(C(C(C)=O)=C(C)O)=O,CC(C(C(C)=O)C(C)=O)=O,10.0,-2004.9672489685177,-2004.4981457748413,-0.46910319367634656,-1999.0467120723488,-1999.1613132476807,0.11460117533192715,5.920536896168869,5.336832527160595,-0.5837043690082737
322,CC(/C(/C(c1ccccc1)=O)=C(/C)\O)=O,CC(C(C(C)=O)C(c1ccccc1)=O)=O,15.0,-2908.6943316269308,-2904.2149533920287,-4.479378234902015,-2915.5943297789863,-2913.2039788970947,-2.3903508818916634,-6.899998152055559,-8.98902550506591,-2.0890273530103514
323,CCOC(/C(/C(C)=O)=C(\C)/O)=O,CCOC(C(C(C)=O)C(C)=O)=O,12.0,-2377.34699712569,-2378.8408883514403,1.4938912257503034,-2384.7541485572756,-2384.2051677474974,-0.5489808097781861,-7.407151431585589,-5.3642793960571,2.0428720355284895
324,CC(/C(/C=O)=C(/C)\O)=O,CC(C(C=O)C(C)=O)=O,9.0,-1712.2123949323754,-1715.1657457122803,2.953350779904895,-1714.3640798432873,-1715.5250181884765,1.1609383451891517,-2.151684910911854,-0.3592724761961108,1.792412434715743
325,CC(C)(C(CC1)/C2=C(\C)/O)C1(C)C2=O,CC(C)(C(CC1)C2C(C)=O)C1(C)C2=O,14.0,-3164.558345130096,-3162.5190200500488,-2.0393250800470923,-3157.1368239644407,-3153.893313674927,-3.243510289513779,7.421521165655122,8.625706375121808,1.2041852094666865
326,[O-][N+](C(Cc1c2cccc1)C2=O)=O,[O-][N+](C(Cc1c2cccc1)=C2O)=O,13.0,-2193.927476812346,-2193.2099725799562,-0.7175042323897287,-2197.664670075202,-2196.7529059066774,-0.911764168524769,-3.737193262856181,-3.5429333267211405,0.19425993613504033
327,[O-][N+](C(CCCC1)C1=O)=O,[O-][N+](C(CCCC1)=C1O)=O,10.0,-1825.9999998967683,-1825.9587267837524,-0.04127311301590453,-1831.862521948848,-1831.7825652923584,-0.07995665648968497,-5.862522052079839,-5.823838508606059,0.038683543473780446
328,[O-][N+](C(CCC1)C1=O)=O,[O-][N+](C(CCC1)=C1O)=O,9.0,-1546.877891236674,-1547.4078438949584,0.529952658284401,-1550.359015323681,-1552.7627983932496,2.40378306956859,-3.481124087006947,-5.354954498291136,-1.8738304112841888
329,CCOC(CC#N)=O,CCO/C(/O)=C/C#N,8.0,-1506.721395442213,-1506.8827179107666,0.1613224685536352,-1490.294778796227,-1491.5589198760986,1.2641410798714787,16.42661664598586,15.323798034668016,-1.1028186113178435
330,N#CC(CCCC1)C1=O,N#CC(CCCC1)=C1O,9.0,-1835.9133643556042,-1835.8849924850465,-0.02837187055774848,-1835.7369760110091,-1835.1817544403077,-0.5552215707014057,0.1763883445951251,0.7032380447387823,0.5268497001436572
331,N#CC(CCC1)C1=O,N#CC(CCC1)=C1O,8.0,-1556.9826714221647,-1556.7596607055664,-0.22301071659830995,-1554.8219846406253,-1554.5748195648193,-0.24716507580592406,2.1606867815394253,2.1848411407470394,0.024154359207614107
332,CCOC(CC(C(C)=O)=O)=O,CCOC(/C=C(/C(C)=O)\O)=O,11.0,-2105.258647073035,-2105.399697555542,0.1410504825071257,-2102.4613451145497,-2104.7288327407837,2.267487626234015,2.79730195848515,0.6708648147582608,-2.126437143726889
333,CCOC(C(C(CCCC1)C1=O)=O)=O,CCOC(/C(/O)=C(\CCCC1)/C1=O)=O,14.0,-2813.565929590025,-2811.0022196731566,-2.563709916868447,-2809.1114325111052,-2812.0517105255126,2.9402780144073404,4.454497078919758,-1.0494908523560298,-5.503987931275788
334,N=C(C1)NOC1=N,NC(ON1)=CC1=N,7.0,-1132.879705217085,-1149.7350868148803,16.855381597795258,-1133.9016017116044,-1150.1388724822998,16.23727077069543,-1.0218964945192965,-0.40378566741947,0.6181108270998266
