,Unnamed: 0,Smiles_A,Smiles_B,natoms,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi,n_atoms
441,441,CCOC(c1cc(O)cc(C(OCC)=O)n1)=O,CCOC(C(NC(C(OCC)=O)=C1)=CC1=O)=O,17.0,-3286.2096551430595,-3286.896940862457,0.6872857193975506,-3287.3801253469537,-3283.2965452438734,-4.083580103080294,-1.1704702038941832,3.6003956185836614,4.770865822477845,17
442,442,Nc(cncc1)c1O,NC1=CNC=CC1=O,8.0,-1510.6686425558216,-1510.8686169157934,0.1999743599717476,-1509.5839177565726,-1509.7406782766834,0.15676052011076536,1.0847247992489883,1.1279386391099706,0.04321383986098226,8
443,443,[O-][N+](c(cncc1)c1O)=O,[O-][N+](C1=CNC=CC1=O)=O,10.0,-1531.3814693839056,-1530.3122311355035,-1.0692382484019165,-1520.571291513563,-1519.0856261500744,-1.4856653634885788,10.810177870342386,11.226604985429047,0.4164271150866625,10
444,444,Cc1nccc(O)c1,CC(NC=C1)=CC1=O,8.0,-1641.0004347009153,-1640.7801944367286,-0.22024026418671386,-1639.5636281410548,-1639.8257306842456,0.26210254319084925,1.4368065598605426,0.9544637524829797,-0.4823428073775631,8
445,445,Cc(cncc1)c1O,CC1=CNC=CC1=O,8.0,-1639.4950068425335,-1639.6318469874275,0.13684014489399488,-1639.2811240034189,-1639.181621597086,-0.09950240633315843,0.2138828391143761,0.4502253903415294,0.2363425512271533,8
446,446,Oc1cc(-c2ccccc2)ncc1,O=C1C=C(c2ccccc2)NC=C1,13.0,-2594.989394394101,-2593.9291621047496,-1.0602322893514609,-2592.672608081189,-2589.315891311411,-3.3567167697779037,2.3167863129119723,4.613270793338415,2.296484480426443,13
447,447,Oc(ccnc1)c1-c1ccccc1,O=C1C(c2ccccc2)=CNC=C1,13.0,-2591.905708045301,-2590.8085494636816,-1.0971585816191691,-2591.6234574214873,-2588.4522115766754,-3.1712458448118923,0.2822506238135247,2.356337887006248,2.074087263192723,13
448,448,CC(c1nccc(O)c1)=O,CC(C(NC=C1)=CC1=O)=O,10.0,-1902.5749839821897,-1903.951098102056,1.3761141198663154,-1908.8623051156671,-1908.8434065933552,-0.0188985223119289,-6.287321133477462,-4.892308491299218,1.3950126421782445,10
449,449,CC(c(cncc1)c1O)=O,CC(C1=CNC=CC1=O)=O,10.0,-1903.7416596361968,-1902.7672111729391,-0.974448463257886,-1909.0927592249645,-1909.22026582982,0.12750660485471602,-5.35109958876842,-6.453054656881022,-1.101955068112602,10
450,450,COC(c1nccc(O)c1)=O,COC(C(NC=C1)=CC1=O)=O,11.0,-2013.8910586047532,-2014.7485933126638,0.8575347079104176,-2013.8152598528964,-2011.7762964215208,-2.0389634313755782,0.07579875185706443,2.9722968911430603,2.8964981392859954,11
451,451,COC(c(cncc1)c1O)=O,COC(C1=CNC=CC1=O)=O,11.0,-2024.1268682684693,-2023.1939700954647,-0.9328981730047872,-2013.018116370425,-2012.570656576813,-0.4474597936123246,11.108751898044147,10.623313518651683,-0.4854383793924626,11
452,452,CC(Nc1nccc(O)c1)=O,CC(NC(NC=C1)=CC1=O)=O,11.0,-2090.038636029257,-2090.1741017012923,0.13546567203547966,-2090.668026776534,-2089.4073638149653,-1.2606629615688691,-0.6293907472772844,0.7667378863270642,1.3961286336043486,11
